"","M1_1_MSS","M1_2_MSS","M5_1_MSS","M5_2_MSS","T49_1_MSS","T49_2_MSS","M42_1_PD","M42_2_PD","M43_1_PD","M43_2_PD","M64_1_PD","M64_2_PD"
"946",79916.79276,73680.80531,46417.45363,65028.51369,31714.75893,14391.27805,24961.39671,59011.42006,78733.92671,61007.46655,90149.98021,43125.17856
"947",131944.2723,144556.3935,121389.6169,126461.3141,72911.70859,47903.67246,35005.02962,35931.21164,82082.37592,52864.25077,132636.1312,147042.7515
"948",56477.78939,31261.90391,15095.3179,40162.77614,87448.55442,55235.86458,44397.03303,33734.87448,99354.02287,102647.8637,71673.6759,58096.90549
"949",72660.41145,89418.43921,70788.7678,105024.2089,99701.04897,80412.10426,167000.011,49511.21731,36501.05179,15371.71405,119740.3024,85272.89886
"950",1386.794678,1538.725791,0,0,3934.69497,2048.698139,0,0,90459.92863,71668.87243,10625.76496,1428.701853
"951",31443.95889,19564.33236,17277.03885,12824.59955,56820.55505,35211.73795,77829.56906,53803.92971,90861.32691,103344.0924,154141.0453,124284.7171
"952",470363.1998,411254.8059,1454331.614,1363227.726,1054631.189,987397.6666,808143.2176,537955.568,591560.9964,550172.5449,811978.6847,677193.4688
"953",384272.2486,449797.9014,300043.4228,326638.546,618950.6479,528197.994,179334.7128,173025.8257,205039.3834,201931.3412,245827.5853,212453.2392
"954",155427.7103,137976.0964,191347.0086,277976.3882,450227.3168,425447.6574,468381.7654,307135.0041,72500.94401,42023.92179,322979.592,342302.7456
"955",38047.2081,51696.55011,31827.70265,54637.22891,92167.18753,60521.09217,224853.2553,234588.6982,170038.1878,179967.6886,151239.263,124443.6389
"956",11556.05761,18892.67174,25166.21896,36209.10886,58264.8459,37537.65323,52935.24473,38451.80807,244636.0606,293714.5275,58877.81708,52953.04647
"957",235406.2725,208750.3775,316624.5934,523303.5593,595915.8436,535389.4392,575525.97,453302.5635,498826.696,402420.0101,603341.5729,634494.7101
"958",153723.2074,164375.4118,125911.2914,188210.6839,190506.7646,214196.1318,77161.82943,69011.37831,190905.5935,201374.5336,134536.5182,82067.45798
"959",74671.37254,51685.29774,70802.3193,102495.4096,98181.84379,108702.8524,85315.56645,96848.47924,343097.6165,308095.135,160808.7695,113796.507
"960",168873.2453,161955.3157,207009.3988,178534.1667,173907.3091,249834.6468,161245.5294,123744.9171,1337745.246,1477602.969,194382.7655,143940.8062
"961",52562.73616,38230.32354,55545.27493,29581.13992,89668.93735,97335.6613,73059.69066,7178.13763,62674.69609,59354.55333,113712.7849,123429.6615
"962",212946.8869,217362.7955,329056.8399,387868.8359,315007.4437,247420.7131,256475.0695,273272.1808,917046.9047,972893.4633,455938.6252,313478.1416
"963",444266.074,339969.793,449630.9945,420282.4843,798002.5634,580929.0388,546344.5879,564052.6865,1306313.765,1217539.275,1000720.567,685231.7407
"964",0,31.1001567,1884.046953,539.9505189,3807.387583,0.742201858,670.0998814,2753.133912,4136.088495,5133.83451,0,0
"965",7076.353613,4669.673014,1076.90026,2777.845508,6469.877374,5716.089875,6104.685455,1237.48025,37502.14913,30453.42705,4201.292904,2564.786001
"966",1402.406921,1618.052029,1650.780417,1184.665741,6719.278985,1485.933016,6855.849135,2783.182673,31952.19661,35404.12242,14305.13422,10057.42802
"967",269330.8587,256734.0082,316034.9718,319123.6508,378523.9361,320723.7431,446721.4439,308174.0486,114237.7209,87280.32646,305296.9863,239502.5217
"968",147223.67,143802.8623,240511.6786,255706.5641,529239.0494,618082.5221,154603.23,136603.411,24533.64852,25033.03096,119687.208,133242.028
"969",6265.459082,1110.090612,0,0,3637.550977,2272.440734,1583.045004,2030.74834,1368.372836,1333.246267,698.6039418,0
"970",24028.95008,9190.578965,4259.402886,7268.034969,6935.891929,14869.38129,4293.111455,1941.878688,4347.428937,3803.680276,742.4948371,7028.76043
"971",2550.161468,0,0,0,0,0,0,0,31197.13223,29267.68149,1748.511247,0
"972",0,0,0,0,0,0,21219.05738,27916.32773,103011.3284,99233.9692,10108.4097,4172.808144
"973",0,0,0,4609.266067,0,0,94208.13983,88614.1741,13358.74271,13900.43457,22076.06761,22011.55485
"974",39596.18022,28005.83964,23788.48859,25758.20895,42090.98045,26236.68559,36543.64264,19989.91406,146760.8822,164411.9263,42866.18381,30227.88295
"975",2319.957036,8382.368938,5262.832351,0,2392.552661,4460.278412,59644.00485,0,79201.32258,100126.037,2178.623664,4672.501435
"976",0,0,4626.237318,5962.776116,1840.906954,1036.282671,1193.247006,0,27851.1569,22958.47354,6508.354922,7704.675374
"977",12979.36354,11971.94506,12314.718,7644.752101,23012.17402,38660.82901,32556.36498,78782.09255,36949.50869,7135.069494,23137.84894,19331.13155
"978",1273.309788,2917.782715,13689.52712,20967.73877,28273.14741,16484.40971,43999.36962,24591.13103,10450.3009,5495.081386,20433.18239,8918.226456
"979",13696.44739,8389.341608,7020.56007,2770.79918,6235.975929,5507.7322,37170.83217,22234.27058,69619.50737,98060.81328,65783.88852,68030.83211
"980",0,0,0,984.6238473,1022.466525,1076.647267,1631.870314,1809.456753,12929.2025,12179.53603,2100.45761,0
"981",54404.03848,91191.82903,61748.54278,104689.5963,113427.8018,127379.3602,319289.9537,221483.5072,305773.6286,323661.6484,154921.8834,147021.4662
"982",1292.275951,418.1591958,0,53.15804809,13.8629015,0,0,0,61553.18885,55062.25479,0,910.6853181
"983",0,598.0927066,3511.906477,8346.299713,1539.258633,494.7588031,77722.06397,73283.59783,32769.29648,28658.08681,72101.41992,57907.6437
"984",45744.02153,50114.57875,20885.2078,23277.97685,26530.49606,37175.21248,150516.052,70298.68805,193233.2,213269.9394,61763.68786,71976.98095
"985",2311.169067,0,4058.754552,8268.097787,0,9695.673602,0,90.17840911,20191.9465,14504.82523,38081.45262,31121.99198
"986",11321.62487,12199.77825,20213.53651,30381.13439,22602.19204,19256.05007,4388.807031,1838.075202,16697.50321,19373.62194,68781.61304,48379.34791
"987",219214.5335,160847.8254,8425.046699,5165.73709,75392.77019,110503.0492,1400.097707,4621.4059,12023.98709,11035.63522,8906.008476,5763.849415
"988",11823.50268,11929.9732,39265.09902,48281.79232,54046.58111,42993.44373,23951.8203,24487.58869,97251.25465,86633.02436,71409.57215,41625.57654
"989",299895.2353,296579.7863,928108.582,1203231.852,1070328.167,964871.8024,543715.4153,519377.8747,2045338.332,1907042.26,948717.6904,797482.3232
"990",86905.45446,49847.85583,156158.8132,179053.5009,40580.83585,42404.93135,10987.84676,8575.252719,122459.2158,139832.5391,102791.0904,126572.6792
"991",37537.703,26249.54891,96320.78442,122484.3996,75110.78429,51844.86399,132428.3236,91219.36932,153767.4712,111047.7708,146419.1326,86665.46372
"992",1183.817505,1608.64444,4250.302964,7142.164916,0,8148.404519,11174.58603,7421.391231,58758.29145,55428.4321,26137.67952,27626.93993
"993",27462.01733,29274.81827,82730.38369,125380.2755,101322.5687,71798.68975,19109.18112,33443.60377,101334.8289,103693.4089,117665.3827,105074.9544
"994",0,438.4598946,2591.018733,2984.11031,13180.87639,7269.647896,4403.107039,4125.456943,13143.60456,8838.84999,14093.75842,7470.329963
"995",33766.61508,35203.14676,126294.6412,74933.42626,124320.9267,88689.26713,26678.49727,18499.21007,195092.2107,128455.5025,103733.8491,100289.0151
"996",11834.66248,10296.98429,4334.932059,16103.3178,34824.09216,10029.91223,0.040926649,0,26641.11066,21685.51164,7110.301579,5849.20105
"997",6394.602812,1803.427267,0,7110.074611,88230.18348,43522.60607,45246.51445,40570.77103,92730.81407,106461.008,86026.66189,47206.16519
"998",10015.68172,11793.98302,0,1968.746275,114021.9295,90063.86478,65468.46712,62530.76494,77361.6904,78195.94067,84660.89116,63762.23471
"999",42793.6602,73507.0752,25708.88843,62385.00949,92931.20125,58586.4633,48614.07339,28425.49713,57678.95444,57085.38051,49414.07331,33560.49312
"1000",2261.813316,3064.075185,7862.570133,18388.30026,2064.168124,3368.970205,10927.97033,12675.9943,1882.922072,603.8545783,20017.5755,9446.913271
"1001",66103.55605,123729.9873,33686.50433,47771.94,55654.04023,84329.68467,95078.75081,50046.69798,189303.05,291252.7433,55637.37358,72852.7303
"1002",346121.0712,395039.0536,1151283.448,1024034.4,805891.9532,625928.2031,1159530.925,1126130.159,2665776.412,2538622.392,1697782.78,1289423.032
"1003",171402.5105,134623.1438,292662.8106,360136.1226,237054.3872,180328.6999,298327.7711,338168.8217,417205.155,385275.1756,674803.6861,566762.0814
"1004",114536.1137,70007.81514,57790.67389,119574.0298,319591.656,370756.5457,273558.9953,253565.5041,1403141.881,1331185.755,283699.0637,207622.9154
"1005",3566.745765,1442.106205,15119.75654,146.9581215,5195.615421,3368.548498,4.47e-05,3688.080872,45997.70879,50460.7844,6626.204337,6714.950121
"1006",3453.99528,12576.91784,10686.50737,23968.95195,27672.5697,18495.08389,188055.2297,163949.4309,35326.89177,31422.21782,50499.31808,32021.12469
"1007",15150.21707,21153.56908,0,0,1623.438149,0,2399.373729,3234.097422,27001.53245,21257.44766,10561.48785,5498.851504
"1008",48126.11673,45399.20268,10393.50357,3185.73229,49428.62292,43143.23706,2707.850289,0,73463.01234,80132.38168,49263.40491,16531.90062
"1009",106890.6351,111566.8496,431649.3727,419327.2279,873273.9889,923221.8169,4660980.34,3706894.535,910210.1981,993796.1695,1052465.856,800882.1332
"1010",0,0,0,1868.855139,6131.334721,4074.90108,42916.15905,63744.77056,40455.76698,30322.82946,4418.693775,1064.752779
"1011",1095673.566,1122917.445,1180269.137,1140599.862,2133393.488,2068976.678,7068578.487,7683136.894,6743428.24,6147869.918,1951309.28,1644004.9
"1012",9084.129393,10560.03529,17112.06911,14490.87814,141175.9801,91880.61097,70272.60382,67328.93745,247582.9692,253324.9786,304900.6679,206426.1186
"1013",36571.20368,42939.21591,27618.43646,19211.17999,33015.72993,64687.08685,45286.26907,13582.64335,4619.103028,2761.682905,160147.9886,159342.532
"1014",9343.737457,6957.752754,5973.655513,11940.83441,16095.85951,13791.32751,4212.919851,3726.716927,28911.55896,31124.4579,27078.33029,22157.16772
